mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
0.23908066749572754,0.004846609201599147,0.008496856689453125,0.0009667726402717673,5,2,50,"{'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.7719298245614035,0.625,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.7829573934837093,0.08317545864691622,16,0.9910714285714286,0.9955555555555555,0.9911111111111112,0.9822222222222222,0.9644444444444444,0.9848809523809523,0.011097781119656015,0.8571428571428571,0.7678571428571429,0.8571428571428571,0.7678571428571429,0.8035714285714286,0.8107142857142857,0.04008918628686361,24,0.9866071428571429,0.9776785714285714,0.9866071428571429,0.9910714285714286,0.9821428571428571,0.9848214285714285,0.0045526959942793046,0.8141592920353983,0.6964285714285714,0.8482142857142857,0.8035714285714286,0.8214285714285714,0.7967604298356511,0.05229074184876421,22,0.9888392857142857,0.9866369710467706,0.9888641425389755,0.9866369710467706,0.9732739420935412,0.9848502624880687,0.005872297475206718,0.6310527705849762,0.3969283100678677,0.6965396357098658,0.6086976429335179,0.6432675209026769,0.5952971760397808,0.1033048224116835,23,0.9776883140663406,0.9734272864832968,0.9777376537173351,0.9733129627503735,0.9467000106787992,0.9697732455392292,0.011699024638803932
0.4794499397277832,0.020061771693748124,0.013846254348754883,0.0020330615679819246,5,2,100,"{'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.7543859649122807,0.625,0.875,0.8214285714285714,0.8214285714285714,0.7794486215538846,0.08618261050089535,19,0.9910714285714286,1.0,0.9911111111111112,0.9822222222222222,0.9688888888888889,0.9866587301587302,0.01051413282995972,0.8214285714285714,0.7857142857142857,0.875,0.7678571428571429,0.8035714285714286,0.8107142857142857,0.03677010764638213,24,0.9866071428571429,0.9821428571428571,0.9866071428571429,0.9910714285714286,0.9910714285714286,0.9875,0.0033407655239053283,0.7876106194690266,0.7053571428571429,0.875,0.7946428571428571,0.8125,0.7950221238938053,0.054400036553394406,24,0.9888392857142857,0.9910913140311804,0.9888641425389755,0.9866369710467706,0.9799554565701559,0.9870774339802738,0.0038294712923709054,0.576899955845786,0.41612348664486554,0.75,0.5901331336623241,0.6250996730729564,0.5916512498451865,0.10697946036274902,24,0.9776883140663406,0.9823377847734642,0.9777376537173351,0.9733129627503735,0.9601508424830252,0.9742455115581077,0.007603448893466952
1.0195160388946534,0.06194449700600435,0.022238445281982423,0.0027877449840213566,5,2,200,"{'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.8070175438596491,0.625,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.800689223057644,0.08996420304438103,1,0.9910714285714286,0.9911111111111112,0.9911111111111112,0.9866666666666667,0.9822222222222222,0.9884365079365081,0.0035496336739087564,0.8571428571428571,0.7678571428571429,0.8392857142857143,0.8035714285714286,0.8214285714285714,0.8178571428571428,0.030722590239437922,20,0.9821428571428571,0.9910714285714286,0.9955357142857143,0.9910714285714286,0.9866071428571429,0.9892857142857144,0.004552695994279291,0.831858407079646,0.6964285714285714,0.8482142857142857,0.8303571428571429,0.8392857142857143,0.8092288242730721,0.056755059240545754,13,0.9866071428571429,0.9910913140311804,0.9933184855233853,0.9888641425389755,0.9844097995545658,0.98885817690105,0.0031539342200123557,0.66478549328299,0.3969283100678677,0.6965396357098658,0.6616644225910907,0.6790046053972701,0.6197844934098169,0.11210911688606022,12,0.9732530800573029,0.9821825396825397,0.9866468253968254,0.9777380952380952,0.9688293650793651,0.9777299810908258,0.006302365658653832
0.2613509178161621,0.012906002648795491,0.008280658721923828,0.0007683382881126663,5,5,50,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.8070175438596491,0.6428571428571429,0.8392857142857143,0.8392857142857143,0.8571428571428571,0.7971177944862156,0.07880815788489232,4,0.9821428571428571,0.9955555555555555,0.9911111111111112,0.9866666666666667,0.9733333333333334,0.9857619047619048,0.007653954428433842,0.875,0.75,0.8214285714285714,0.8035714285714286,0.8035714285714286,0.8107142857142857,0.04008918628686365,24,0.9776785714285714,0.9821428571428571,0.9821428571428571,0.9866071428571429,0.9821428571428571,0.9821428571428571,0.002823462196578935,0.8407079646017699,0.6964285714285714,0.8303571428571429,0.8214285714285714,0.8303571428571429,0.8038558786346398,0.054059478570344134,18,0.9799107142857143,0.9888641425389755,0.9866369710467706,0.9866369710467706,0.977728285077951,0.9839554167992365,0.004326981457090982,0.6833031577128814,0.39513166445890474,0.6608196543914111,0.6432675209026769,0.6616644225910907,0.6088372840113929,0.10760443558485196,18,0.9598309932614759,0.9778148261551208,0.9733119052107868,0.9732738095238095,0.9554951489013533,0.9679453366105093,0.008665439953974351
0.541724157333374,0.030188947554245754,0.013762283325195312,0.0010991951605080028,5,5,100,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.7719298245614035,0.6428571428571429,0.8392857142857143,0.8214285714285714,0.8214285714285714,0.7793859649122806,0.07185938321619928,20,0.9866071428571429,0.9955555555555555,0.9866666666666667,0.9866666666666667,0.9688888888888889,0.9848769841269842,0.008706899029100294,0.8392857142857143,0.75,0.8571428571428571,0.8035714285714286,0.8035714285714286,0.8107142857142857,0.03677010764638213,24,0.9866071428571429,0.9821428571428571,0.9866071428571429,0.9910714285714286,0.9910714285714286,0.9875,0.0033407655239053283,0.8053097345132744,0.6964285714285714,0.8482142857142857,0.8125,0.8125,0.7949905183312262,0.05151092488184981,25,0.9866071428571429,0.9888641425389755,0.9866369710467706,0.9888641425389755,0.9799554565701559,0.9861855711104042,0.0032724700646676553,0.6123676898014845,0.39513166445890474,0.6965396357098658,0.6250996730729564,0.6250996730729564,0.5908476672232336,0.10225952974843308,25,0.9732142857142857,0.9778148261551208,0.9732738095238095,0.9777380952380952,0.9601508424830252,0.9724383718228673,0.006469570391629648
1.030506467819214,0.04622181227318118,0.023888301849365235,0.0011807108660179418,5,5,200,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.8070175438596491,0.625,0.875,0.8571428571428571,0.8214285714285714,0.7971177944862156,0.08942281607578907,4,0.9866071428571429,0.9911111111111112,0.9911111111111112,0.9822222222222222,0.9822222222222222,0.9866547619047619,0.003975303262548243,0.8392857142857143,0.7678571428571429,0.8571428571428571,0.8035714285714286,0.8392857142857143,0.8214285714285715,0.03194382824999697,16,0.9821428571428571,0.9866071428571429,0.9955357142857143,0.9910714285714286,0.9866071428571429,0.9883928571428573,0.004552695994279287,0.8230088495575221,0.6964285714285714,0.8660714285714286,0.8303571428571429,0.8303571428571429,0.8092446270543615,0.05837410084238285,11,0.984375,0.9888641425389755,0.9933184855233853,0.9866369710467706,0.9844097995545658,0.9875208797327394,0.0033398581288241786,0.6465058293016135,0.3969283100678677,0.7322596170283204,0.6616644225910907,0.6608196543914111,0.6196355666760607,0.11529723646968652,13,0.9687596536639083,0.9777376537173351,0.9866468253968254,0.9733129627503735,0.9688293650793651,0.9750572921215616,0.0066781978132422724
0.2543593406677246,0.013525417580541649,0.008485221862792968,0.0021982146891961402,5,10,50,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.7368421052631579,0.6428571428571429,0.8035714285714286,0.8214285714285714,0.8214285714285714,0.7652255639097744,0.06865509834036232,26,0.9732142857142857,0.9822222222222222,0.9777777777777777,0.9822222222222222,0.9644444444444444,0.9759761904761903,0.006661543761090757,0.8035714285714286,0.7678571428571429,0.8571428571428571,0.8214285714285714,0.8392857142857143,0.8178571428571428,0.030722590239437925,20,0.9821428571428571,0.9776785714285714,0.9910714285714286,0.9866071428571429,0.9866071428571429,0.9848214285714285,0.0045526959942793046,0.7699115044247787,0.7053571428571429,0.8303571428571429,0.8214285714285714,0.8303571428571429,0.7914823008849556,0.04858421122430329,26,0.9776785714285714,0.9799554565701559,0.9844097995545658,0.9844097995545658,0.9755011135857461,0.9803909481387212,0.0035709790165946186,0.5414322218900876,0.4139610894862965,0.6616644225910907,0.6428571428571429,0.6608196543914111,0.5841469062432058,0.09604407739908799,27,0.9553952253773524,0.959919839868315,0.9689068810944044,0.9688293650793651,0.9512403441928577,0.9608583311224589,0.007092933127942967
0.49620909690856935,0.036304056367533186,0.013377094268798828,0.002004490676917046,5,10,100,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.7192982456140351,0.625,0.8035714285714286,0.8571428571428571,0.8214285714285714,0.7652882205513786,0.08348710067607217,25,0.9732142857142857,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9644444444444444,0.9741984126984127,0.005187368614903734,0.8392857142857143,0.75,0.8571428571428571,0.8214285714285714,0.8214285714285714,0.8178571428571428,0.036421567954234166,20,0.9821428571428571,0.9776785714285714,0.9910714285714286,0.9910714285714286,0.9866071428571429,0.9857142857142858,0.005206207048969049,0.7787610619469026,0.6875,0.8303571428571429,0.8392857142857143,0.8214285714285714,0.7914664981036662,0.055977399652729125,27,0.9776785714285714,0.977728285077951,0.9844097995545658,0.9844097995545658,0.9755011135857461,0.9799455138402798,0.003732760875881423,0.5622955220588032,0.37796447300922725,0.6616644225910907,0.6790046053972701,0.6428571428571429,0.5847572331827068,0.11085184399278619,26,0.9553952253773524,0.9554563492063493,0.9689068810944044,0.9689068810944044,0.9512403441928577,0.9599811361930735,0.0074463892479950345
1.018596363067627,0.043915434205876354,0.024912405014038085,0.00407781812556319,5,10,200,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.7543859649122807,0.625,0.875,0.8571428571428571,0.8035714285714286,0.7830200501253133,0.08962935672282726,15,0.9821428571428571,0.9777777777777777,0.9688888888888889,0.9822222222222222,0.9688888888888889,0.9759841269841271,0.006012416815115157,0.8571428571428571,0.7678571428571429,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8285714285714286,0.031134992453861927,15,0.9866071428571429,0.9776785714285714,0.9955357142857143,0.9910714285714286,0.9821428571428571,0.9866071428571429,0.006313453403451342,0.8053097345132744,0.6964285714285714,0.8571428571428571,0.8482142857142857,0.8214285714285714,0.805704804045512,0.05769162381801483,15,0.984375,0.977728285077951,0.9821826280623608,0.9866369710467706,0.9755011135857461,0.9812847995545656,0.004125554341240313,0.6144229642141554,0.3969283100678677,0.7147416898918633,0.6965396357098658,0.6432675209026769,0.6131800241572858,0.11396069760402432,15,0.9687596536639083,0.9554563492063493,0.9647117625089926,0.9733129627503735,0.9510883601191273,0.9626658176497502,0.008254651835637972
0.35408902168273926,0.03212683211444284,0.008725357055664063,0.0018005630814065185,10,2,50,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 50}",0.7368421052631579,0.5892857142857143,0.8035714285714286,0.8392857142857143,0.9285714285714286,0.7795112781954888,0.11347001891216546,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8214285714285714,0.75,0.8928571428571429,0.8035714285714286,0.8392857142857143,0.8214285714285715,0.04656573146573322,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7787610619469026,0.6696428571428571,0.8482142857142857,0.8214285714285714,0.8839285714285714,0.8003950695322375,0.07385269515227368,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5600279069633604,0.3437541846196715,0.6992212226653671,0.6432675209026769,0.770936219861815,0.6034414110025782,0.14706229307755034,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
