mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,param_weights,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
0.022992658615112304,0.0005142731836604489,0.07877235412597657,0.0010418809785672021,kd_tree,5,uniform,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'weights': 'uniform'}",0.9795918367346939,0.9583333333333334,0.875,0.8958333333333334,0.8958333333333334,0.9209183673469388,0.04052029124400463,13,0.9375,0.9430051813471503,0.9689119170984456,0.9481865284974094,0.9430051813471503,0.9481217616580311,0.010930831321134598,0.6428571428571429,0.6428571428571429,0.75,0.625,0.75,0.6821428571428572,0.05578749768504752,1,0.7678571428571429,0.7723214285714286,0.7544642857142857,0.7678571428571429,0.75,0.7625,0.008656571173957753,0.8,0.7884615384615384,0.8076923076923077,0.75,0.8173076923076923,0.7926923076923078,0.023344601393066954,7,0.8461538461538461,0.8513189448441247,0.8537170263788969,0.8513189448441247,0.8393285371702638,0.8483674598782512,0.005150584397798577,0.6500406178891793,0.6223905044275008,0.625,0.5336953523937291,0.6469172501798944,0.6156087449780607,0.042449424464726666,7,0.7079959741564338,0.7183236620499249,0.7308700640637638,0.7199006226466671,0.6981104698338606,0.71504015855013,0.011146535864021942
0.022692155838012696,0.0007282265198045126,0.07658262252807617,0.0012545692779767817,kd_tree,5,distance,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'weights': 'distance'}",1.0,0.9583333333333334,0.875,0.8958333333333334,0.8958333333333334,0.925,0.046770717334674264,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6428571428571429,0.6428571428571429,0.75,0.625,0.75,0.6821428571428572,0.05578749768504752,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8095238095238095,0.7884615384615384,0.8076923076923077,0.75,0.8173076923076923,0.7945970695970697,0.024234721242369184,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6756639246921763,0.6223905044275008,0.625,0.5336953523937291,0.6469172501798944,0.6207334063386601,0.04753846475214753,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02292938232421875,0.0005364409425516645,0.07988677024841309,0.0011504406892253992,kd_tree,7,uniform,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'weights': 'uniform'}",1.0,0.9375,0.875,0.9166666666666666,0.8958333333333334,0.925,0.04289845892077917,4,0.9375,0.9430051813471503,0.9481865284974094,0.9533678756476683,0.9378238341968912,0.9439766839378239,0.0061100914067723985,0.6428571428571429,0.625,0.7857142857142857,0.5892857142857143,0.7321428571428571,0.675,0.07266782124777071,7,0.7589285714285714,0.7589285714285714,0.71875,0.7455357142857143,0.7366071428571429,0.74375,0.015099584397578344,0.8095238095238095,0.7692307692307693,0.8269230769230769,0.7403846153846154,0.8076923076923077,0.7907509157509158,0.031457076991424276,10,0.8413461538461539,0.8441247002398081,0.8249400479616307,0.841726618705036,0.829736211031175,0.8363747463567608,0.00759265031334682,0.6756639246921763,0.5823356699841468,0.6592443967173135,0.5268488213470304,0.630325529734209,0.6148836684949752,0.05424033803318009,10,0.6998542122237651,0.7061606297747174,0.6761165388113527,0.7055943258986769,0.6803743291924103,0.6936200071801845,0.012816678404722918
0.022724294662475587,0.0007729072398387903,0.07780132293701172,0.001352072788743309,kd_tree,7,distance,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'weights': 'distance'}",1.0,0.9583333333333334,0.875,0.9166666666666666,0.9166666666666666,0.9333333333333333,0.042491829279939886,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6428571428571429,0.625,0.7857142857142857,0.5892857142857143,0.7321428571428571,0.675,0.07266782124777071,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8095238095238095,0.7788461538461539,0.8269230769230769,0.7403846153846154,0.8173076923076923,0.7945970695970695,0.03152977081145927,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6756639246921763,0.6074256999059879,0.6592443967173135,0.5268488213470304,0.6528292213800537,0.6244024128085123,0.053767465770429804,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.022932052612304688,0.00043714572790455673,0.08046679496765137,0.0009143779712330632,kd_tree,9,uniform,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'weights': 'uniform'}",0.9795918367346939,0.9583333333333334,0.8958333333333334,0.875,0.8541666666666666,0.9125850340136055,0.04835034312705024,16,0.9270833333333334,0.9326424870466321,0.9430051813471503,0.9533678756476683,0.9378238341968912,0.9387845423143351,0.009011697948466178,0.5714285714285714,0.6071428571428571,0.7142857142857143,0.6071428571428571,0.6785714285714286,0.6357142857142858,0.052489065916782415,19,0.7142857142857143,0.7276785714285714,0.6785714285714286,0.6964285714285714,0.7053571428571429,0.7044642857142857,0.016560033027670885,0.7619047619047619,0.7692307692307693,0.7980769230769231,0.7307692307692307,0.7596153846153846,0.763919413919414,0.0215242377842727,22,0.8125,0.8225419664268585,0.8009592326139089,0.815347721822542,0.8129496402877698,0.8128597122302159,0.006952627317815202,0.592156525463792,0.5925476076140531,0.6138990384537202,0.4940494119301949,0.5360386726010533,0.5657382512125627,0.04417574646820974,22,0.6481869953658651,0.6666424365854552,0.6351651577257788,0.6625791319465524,0.6526238146786388,0.653039507260458,0.011128846918437175
0.02262711524963379,0.0006153299098958936,0.07842955589294434,0.0018802913707643937,kd_tree,9,distance,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'weights': 'distance'}",1.0,0.9791666666666666,0.8958333333333334,0.8958333333333334,0.8541666666666666,0.925,0.055277079839256664,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5714285714285714,0.6071428571428571,0.7142857142857143,0.6071428571428571,0.6785714285714286,0.6357142857142858,0.052489065916782415,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7714285714285715,0.7788461538461539,0.7980769230769231,0.7403846153846154,0.7596153846153846,0.7696703296703297,0.019250852935057378,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6193235372853323,0.6185616821855716,0.6138990384537202,0.5179323973782373,0.5360386726010533,0.581151065580783,0.044633730670274166,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0023444652557373046,0.00013774286298368893,0.01089324951171875,0.001813425420879317,brute,3,uniform,"{'algorithm': 'brute', 'n_neighbors': 3, 'weights': 'uniform'}",0.9387755102040817,0.9375,0.8333333333333334,0.875,0.9375,0.904421768707483,0.04309924464191665,22,0.9583333333333334,0.9585492227979274,0.9792746113989638,0.9326424870466321,0.9637305699481865,0.9585060449050087,0.015017219015860735,0.6607142857142857,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.7321428571428571,0.6714285714285715,0.03312006605534177,13,0.8526785714285714,0.7991071428571429,0.8258928571428571,0.8214285714285714,0.8482142857142857,0.8294642857142858,0.019438875943818944,0.7904761904761904,0.7788461538461539,0.75,0.75,0.8269230769230769,0.7792490842490842,0.02867067387922471,16,0.9014423076923077,0.8729016786570744,0.8968824940047961,0.8729016786570744,0.9016786570743405,0.8891613632171186,0.01338562503087119,0.615867341574127,0.5976143046671968,0.5138198631008718,0.5261433832865035,0.6757030970216692,0.5858295979300736,0.059776646482925404,16,0.8093669152285209,0.7596092048438535,0.8064743472926976,0.7531309284220822,0.810932572069691,0.7879027935713689,0.02586732144177656
0.002847576141357422,0.0011125113029936836,0.00947108268737793,0.002734601763486408,brute,3,distance,"{'algorithm': 'brute', 'n_neighbors': 3, 'weights': 'distance'}",0.9795918367346939,0.9375,0.8333333333333334,0.875,0.9375,0.9125850340136055,0.05181677240745234,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6607142857142857,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.7321428571428571,0.6714285714285715,0.03312006605534177,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8095238095238095,0.7788461538461539,0.75,0.75,0.8269230769230769,0.783058608058608,0.031074061277512506,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.664738003407905,0.5976143046671968,0.5138198631008718,0.5261433832865035,0.6757030970216692,0.5956037302968292,0.0673985747889922,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003338193893432617,0.001365528608016766,0.016970396041870117,0.00654852020745396,brute,5,uniform,"{'algorithm': 'brute', 'n_neighbors': 5, 'weights': 'uniform'}",0.9795918367346939,0.9583333333333334,0.875,0.8958333333333334,0.8958333333333334,0.9209183673469388,0.04052029124400463,13,0.9375,0.9430051813471503,0.9689119170984456,0.9481865284974094,0.9430051813471503,0.9481217616580311,0.010930831321134598,0.6428571428571429,0.6428571428571429,0.75,0.625,0.75,0.6821428571428572,0.05578749768504752,1,0.7678571428571429,0.7723214285714286,0.7544642857142857,0.7678571428571429,0.75,0.7625,0.008656571173957753,0.8,0.7884615384615384,0.8076923076923077,0.75,0.8173076923076923,0.7926923076923078,0.023344601393066954,7,0.8461538461538461,0.8513189448441247,0.8537170263788969,0.8513189448441247,0.8393285371702638,0.8483674598782512,0.005150584397798577,0.6500406178891793,0.6223905044275008,0.625,0.5336953523937291,0.6469172501798944,0.6156087449780607,0.042449424464726666,7,0.7079959741564338,0.7183236620499249,0.7308700640637638,0.7199006226466671,0.6981104698338606,0.71504015855013,0.011146535864021942
0.003633260726928711,0.001510677274853261,0.01175675392150879,0.003160384368325207,brute,5,distance,"{'algorithm': 'brute', 'n_neighbors': 5, 'weights': 'distance'}",1.0,0.9583333333333334,0.875,0.8958333333333334,0.8958333333333334,0.925,0.046770717334674264,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6428571428571429,0.6428571428571429,0.75,0.625,0.75,0.6821428571428572,0.05578749768504752,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8095238095238095,0.7884615384615384,0.8076923076923077,0.75,0.8173076923076923,0.7945970695970697,0.024234721242369184,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6756639246921763,0.6223905044275008,0.625,0.5336953523937291,0.6469172501798944,0.6207334063386601,0.04753846475214753,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0037630558013916015,0.001261292319233495,0.015576791763305665,0.004511109406740558,brute,7,uniform,"{'algorithm': 'brute', 'n_neighbors': 7, 'weights': 'uniform'}",1.0,0.9375,0.875,0.9166666666666666,0.8958333333333334,0.925,0.04289845892077917,4,0.9375,0.9430051813471503,0.9481865284974094,0.9533678756476683,0.9378238341968912,0.9439766839378239,0.0061100914067723985,0.6428571428571429,0.625,0.7857142857142857,0.5892857142857143,0.7321428571428571,0.675,0.07266782124777071,7,0.7589285714285714,0.7589285714285714,0.71875,0.7455357142857143,0.7366071428571429,0.74375,0.015099584397578344,0.8095238095238095,0.7692307692307693,0.8269230769230769,0.7403846153846154,0.8076923076923077,0.7907509157509158,0.031457076991424276,10,0.8413461538461539,0.8441247002398081,0.8249400479616307,0.841726618705036,0.829736211031175,0.8363747463567608,0.00759265031334682,0.6756639246921763,0.5823356699841468,0.6592443967173135,0.5268488213470304,0.630325529734209,0.6148836684949752,0.05424033803318009,10,0.6998542122237651,0.7061606297747174,0.6761165388113527,0.7055943258986769,0.6803743291924103,0.6936200071801845,0.012816678404722918
0.004115581512451172,0.0014109164882267749,0.011721658706665038,0.003379829599267033,brute,7,distance,"{'algorithm': 'brute', 'n_neighbors': 7, 'weights': 'distance'}",1.0,0.9583333333333334,0.875,0.9166666666666666,0.9166666666666666,0.9333333333333333,0.042491829279939886,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6428571428571429,0.625,0.7857142857142857,0.5892857142857143,0.7321428571428571,0.675,0.07266782124777071,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8095238095238095,0.7788461538461539,0.8269230769230769,0.7403846153846154,0.8173076923076923,0.7945970695970695,0.03152977081145927,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6756639246921763,0.6074256999059879,0.6592443967173135,0.5268488213470304,0.6528292213800537,0.6244024128085123,0.053767465770429804,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0029192447662353517,0.0008498617235867185,0.011916399002075195,0.0030005205382410264,brute,9,uniform,"{'algorithm': 'brute', 'n_neighbors': 9, 'weights': 'uniform'}",0.9795918367346939,0.9583333333333334,0.8958333333333334,0.875,0.8541666666666666,0.9125850340136055,0.04835034312705024,16,0.9270833333333334,0.9326424870466321,0.9430051813471503,0.9533678756476683,0.9378238341968912,0.9387845423143351,0.009011697948466178,0.5714285714285714,0.6071428571428571,0.7142857142857143,0.6071428571428571,0.6785714285714286,0.6357142857142858,0.052489065916782415,19,0.7142857142857143,0.7276785714285714,0.6785714285714286,0.6964285714285714,0.7053571428571429,0.7044642857142857,0.016560033027670885,0.7619047619047619,0.7692307692307693,0.7980769230769231,0.7307692307692307,0.7596153846153846,0.763919413919414,0.0215242377842727,22,0.8125,0.8225419664268585,0.8009592326139089,0.815347721822542,0.8129496402877698,0.8128597122302159,0.006952627317815202,0.592156525463792,0.5925476076140531,0.6138990384537202,0.4940494119301949,0.5360386726010533,0.5657382512125627,0.04417574646820974,22,0.6481869953658651,0.6666424365854552,0.6351651577257788,0.6625791319465524,0.6526238146786388,0.653039507260458,0.011128846918437175
0.004029703140258789,0.001498426892968155,0.01231527328491211,0.0034978605926518514,brute,9,distance,"{'algorithm': 'brute', 'n_neighbors': 9, 'weights': 'distance'}",1.0,0.9791666666666666,0.8958333333333334,0.8958333333333334,0.8541666666666666,0.925,0.055277079839256664,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5714285714285714,0.6071428571428571,0.7142857142857143,0.6071428571428571,0.6785714285714286,0.6357142857142858,0.052489065916782415,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7714285714285715,0.7788461538461539,0.7980769230769231,0.7403846153846154,0.7596153846153846,0.7696703296703297,0.019250852935057378,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6193235372853323,0.6185616821855716,0.6138990384537202,0.5179323973782373,0.5360386726010533,0.581151065580783,0.044633730670274166,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
